time,task,fatigue,skill_level,semaphore_state,sampling_rate,robot_active,collision,episode
15,HMI Supervision,38.56656316487392,2,ORANGE,2.0,False,False,465
30,Material Delivery,52.16086308390809,3,RED,0.1,True,False,465
45,Packaging Preparation,66.8042682427205,4,RED,0.1,True,False,465
0,Rest Period,27.16988448182826,2,GREEN,5.0,False,False,466
15,HMI Supervision,36.517333746550314,2,ORANGE,2.0,False,False,466
30,Material Delivery,50.31866727760159,3,RED,0.1,True,False,466
45,Packaging Preparation,65.55544143433694,4,RED,0.1,True,False,466
0,Rest Period,28.4725945811826,2,GREEN,5.0,False,False,467
15,HMI Supervision,39.032869427429524,2,ORANGE,2.0,False,False,467
30,Material Delivery,54.11103319966239,3,RED,0.1,True,False,467
45,Packaging Preparation,70.98615764784498,4,RED,0.1,True,False,467
0,Rest Period,26.762951481393287,2,GREEN,5.0,False,False,468
15,HMI Supervision,37.141633905159324,2,ORANGE,2.0,False,False,468
30,Material Delivery,50.819347368604404,3,RED,0.1,True,False,468
45,Packaging Preparation,68.1391041111076,4,RED,0.1,True,False,468
0,Rest Period,27.564221779704223,2,GREEN,5.0,False,False,469
15,HMI Supervision,37.155204474065705,2,ORANGE,2.0,False,False,469
30,Material Delivery,50.22532903006487,3,RED,0.1,True,False,469
45,Packaging Preparation,66.0504929895581,4,RED,0.1,True,False,469
0,Rest Period,27.05791575396378,2,GREEN,5.0,False,False,470
15,HMI Supervision,37.171140131484286,2,ORANGE,2.0,False,False,470
30,Material Delivery,51.101106772330866,3,RED,0.1,True,False,470
45,Packaging Preparation,67.45952984864583,4,RED,0.1,True,False,470
0,Rest Period,27.174098430895874,2,GREEN,5.0,False,False,471
15,HMI Supervision,37.317956751860855,2,ORANGE,2.0,False,False,471
30,Material Delivery,50.8325986973568,3,RED,0.1,True,False,471
45,Packaging Preparation,67.39190164671345,4,RED,0.1,True,False,471
0,Rest Period,28.88776045515076,2,GREEN,5.0,False,False,472
15,HMI Supervision,39.25339175660132,2,ORANGE,2.0,False,False,472
30,Material Delivery,52.92304916559887,3,RED,0.1,True,False,472
45,Packaging Preparation,67.40275274406785,4,RED,0.1,True,False,472
0,Rest Period,28.835559628052785,2,GREEN,5.0,False,False,473
15,HMI Supervision,39.04004296412951,2,ORANGE,2.0,False,False,473
30,Material Delivery,51.92624134059993,3,RED,0.1,True,False,473
45,Packaging Preparation,67.0604151393573,4,RED,0.1,True,False,473
0,Rest Period,28.297551660499984,2,GREEN,5.0,False,False,474
15,HMI Supervision,37.40776298705483,2,ORANGE,2.0,False,False,474
30,Material Delivery,51.447857320959386,3,RED,0.1,True,False,474
45,Packaging Preparation,66.44665896595721,4,RED,0.1,True,False,474
0,Rest Period,27.518493371269685,2,GREEN,5.0,False,False,475
15,HMI Supervision,38.20916123253263,2,ORANGE,2.0,False,False,475
30,Material Delivery,51.488642873204284,3,RED,0.1,True,False,475
45,Packaging Preparation,67.31790359523518,4,RED,0.1,True,False,475
0,Rest Period,26.876412265390012,2,GREEN,5.0,False,False,476
15,HMI Supervision,37.31235488984279,2,ORANGE,2.0,False,False,476
30,Material Delivery,50.49935022648352,3,RED,0.1,True,False,476
45,Packaging Preparation,65.75602478606638,4,RED,0.1,True,False,476
0,Rest Period,27.68253482962482,2,GREEN,5.0,False,False,477
15,HMI Supervision,38.37713411276604,2,ORANGE,2.0,False,False,477
30,Material Delivery,51.91091942781074,3,RED,0.1,True,False,477
45,Packaging Preparation,68.94226305520573,4,RED,0.1,True,False,477
0,Rest Period,27.290644965374867,2,GREEN,5.0,False,False,478
15,HMI Supervision,37.27369813835253,2,ORANGE,2.0,False,False,478
30,Material Delivery,52.174833440376645,3,RED,0.1,True,False,478
45,Packaging Preparation,67.8428154288522,4,RED,0.1,True,False,478
0,Rest Period,28.894657624054823,2,GREEN,5.0,False,False,479
15,HMI Supervision,38.862496910861054,2,ORANGE,2.0,False,False,479
30,Material Delivery,54.019325021650936,3,RED,0.1,True,False,479
45,Packaging Preparation,71.46166066948565,4,RED,0.1,True,False,479
0,Rest Period,28.132403318512367,2,GREEN,5.0,False,False,480
15,HMI Supervision,38.1333516640746,2,ORANGE,2.0,False,False,480
30,Material Delivery,51.138152149485194,3,RED,0.1,True,False,480
45,Packaging Preparation,68.70054656213739,4,RED,0.1,True,False,480
0,Rest Period,28.6105060515187,2,GREEN,5.0,False,False,481
15,HMI Supervision,38.495016713110864,2,ORANGE,2.0,False,False,481
30,Material Delivery,52.75971709425773,3,RED,0.1,True,False,481
45,Packaging Preparation,69.32902361549169,4,RED,0.1,True,False,481
0,Rest Period,27.670678795011067,2,GREEN,5.0,False,False,482
15,HMI Supervision,37.5261263848389,2,ORANGE,2.0,False,False,482
30,Material Delivery,52.35405848797977,3,RED,0.1,True,False,482
45,Packaging Preparation,67.99785849185575,4,RED,0.1,True,False,482
0,Rest Period,27.021331970536266,2,GREEN,5.0,False,False,483
15,HMI Supervision,36.89680873012378,2,ORANGE,2.0,False,False,483
30,Material Delivery,51.288074639914015,3,RED,0.1,True,False,483
45,Packaging Preparation,67.00185704244804,4,RED,0.1,True,False,483
0,Rest Period,27.154281160876863,2,GREEN,5.0,False,False,484
15,HMI Supervision,36.28353074647654,2,ORANGE,2.0,False,False,484
30,Material Delivery,49.307818946065126,3,RED,0.1,True,False,484
45,Packaging Preparation,65.54091899367799,4,RED,0.1,True,False,484
0,Rest Period,28.05633521950424,2,GREEN,5.0,False,False,485
15,HMI Supervision,39.027152417432305,2,ORANGE,2.0,False,False,485
30,Material Delivery,54.05459956167318,3,RED,0.1,True,False,485
45,Packaging Preparation,71.4413095096211,4,RED,0.1,True,False,485
0,Rest Period,28.38883190807459,2,GREEN,5.0,False,False,486
15,HMI Supervision,38.946151651505204,2,ORANGE,2.0,False,False,486
30,Material Delivery,53.39120387023215,3,RED,0.1,True,False,486
45,Packaging Preparation,70.18430751981063,4,RED,0.1,True,False,486
0,Rest Period,27.12719862973335,2,GREEN,5.0,False,False,487
15,HMI Supervision,37.258194658631865,2,ORANGE,2.0,False,False,487
30,Material Delivery,51.0165264193233,3,RED,0.1,True,False,487
45,Packaging Preparation,68.39887137070359,4,RED,0.1,True,False,487
0,Rest Period,28.948394168996835,2,GREEN,5.0,False,False,488
15,HMI Supervision,39.02672600852487,2,ORANGE,2.0,False,False,488
30,Material Delivery,53.180513748251926,3,RED,0.1,True,False,488
45,Packaging Preparation,67.75156856796764,4,RED,0.1,True,False,488
0,Rest Period,26.7616493032912,2,GREEN,5.0,False,False,489
15,HMI Supervision,37.7478011950289,2,ORANGE,2.0,False,False,489
30,Material Delivery,52.334955878636514,3,RED,0.1,True,False,489
45,Packaging Preparation,68.9341649128825,4,RED,0.1,True,False,489
0,Rest Period,29.216033798646748,2,GREEN,5.0,False,False,490
15,HMI Supervision,39.83546274438841,2,ORANGE,2.0,False,False,490
30,Material Delivery,55.15348987197269,3,RED,0.1,True,False,490
45,Packaging Preparation,71.53581734084129,4,RED,0.1,True,False,490
0,Rest Period,28.540798903963477,2,GREEN,5.0,False,False,491
15,HMI Supervision,39.47224376874447,2,ORANGE,2.0,False,False,491
30,Material Delivery,53.76472576378363,3,RED,0.1,True,False,491
45,Packaging Preparation,69.19589046242191,4,RED,0.1,True,False,491
0,Rest Period,27.833874822453545,2,GREEN,5.0,False,False,492
15,HMI Supervision,37.22245699131945,2,ORANGE,2.0,False,False,492
30,Material Delivery,51.8902765007081,3,RED,0.1,True,False,492
45,Packaging Preparation,66.60532629656072,4,RED,0.1,True,False,492
0,Rest Period,27.00664092131671,2,GREEN,5.0,False,False,493
15,HMI Supervision,37.381695473431066,2,ORANGE,2.0,False,False,493
30,Material Delivery,50.3915188009746,3,RED,0.1,True,False,493
45,Packaging Preparation,64.9126206901735,4,RED,0.1,True,False,493
0,Rest Period,29.288942455686723,2,GREEN,5.0,False,False,494
15,HMI Supervision,38.799207635354975,2,ORANGE,2.0,False,False,494
30,Material Delivery,53.93904163165273,3,RED,0.1,True,False,494
45,Packaging Preparation,68.54653976763646,4,RED,0.1,True,False,494
0,Rest Period,28.243009150440116,2,GREEN,5.0,False,False,495
15,HMI Supervision,37.345600529871206,2,ORANGE,2.0,False,False,495
30,Material Delivery,49.93213460695458,3,RED,0.1,True,False,495
45,Packaging Preparation,65.3607839678324,4,RED,0.1,True,False,495
0,Rest Period,28.28059929676603,2,GREEN,5.0,False,False,496
15,HMI Supervision,39.2829381276139,2,ORANGE,2.0,False,False,496
30,Material Delivery,52.60585544270715,3,RED,0.1,True,False,496
45,Packaging Preparation,67.92234477086926,4,RED,0.1,True,False,496
0,Rest Period,27.723024343024253,2,GREEN,5.0,False,False,497
15,HMI Supervision,36.86967628171095,2,ORANGE,2.0,False,False,497
30,Material Delivery,51.74697055736513,3,RED,0.1,True,False,497
45,Packaging Preparation,66.91203313128496,4,RED,0.1,True,False,497
0,Rest Period,28.878166864876547,2,GREEN,5.0,False,False,498
15,HMI Supervision,38.11484231663528,2,ORANGE,2.0,False,False,498
30,Material Delivery,51.61133975494548,3,RED,0.1,True,False,498
45,Packaging Preparation,66.32445473106834,4,RED,0.1,True,False,498
0,Rest Period,28.708942361100753,2,GREEN,5.0,False,False,499
15,HMI Supervision,38.743938476336474,2,ORANGE,2.0,False,False,499
30,Material Delivery,52.23191776571508,3,RED,0.1,True,False,499
45,Packaging Preparation,68.37802704976113,4,RED,0.1,True,False,499
0,Rest Period,28.23790924232018,2,GREEN,5.0,False,False,500
15,HMI Supervision,38.8108327111984,2,ORANGE,2.0,False,False,500
30,Material Delivery,51.78223873177711,3,RED,0.1,True,False,500
45,Packaging Preparation,67.38628860333185,4,RED,0.1,True,False,500
0,Rest Period,28.519009735935033,2,GREEN,5.0,False,False,501
15,HMI Supervision,37.63370187142942,2,ORANGE,2.0,False,False,501
30,Material Delivery,52.13378857249439,3,RED,0.1,True,False,501
45,Packaging Preparation,68.63801795732695,4,RED,0.1,True,False,501
0,Rest Period,29.057684744003275,2,GREEN,5.0,False,False,502
15,HMI Supervision,38.70023202460874,2,ORANGE,2.0,False,False,502
30,Material Delivery,52.40277010667352,3,RED,0.1,True,False,502
45,Packaging Preparation,69.0061222436399,4,RED,0.1,True,False,502
0,Rest Period,28.501770461678277,2,GREEN,5.0,False,False,503
15,HMI Supervision,38.3447247077153,2,ORANGE,2.0,False,False,503
30,Material Delivery,52.95860785095458,3,RED,0.1,True,False,503
45,Packaging Preparation,69.5583871999401,4,RED,0.1,True,False,503
0,Rest Period,26.957009346845417,2,GREEN,5.0,False,False,504
15,HMI Supervision,36.31597437778592,2,ORANGE,2.0,False,False,504
30,Material Delivery,51.59758538964631,3,RED,0.1,True,False,504
45,Packaging Preparation,68.15933309792953,4,RED,0.1,True,False,504
0,Rest Period,29.00552503343615,2,GREEN,5.0,False,False,505
15,HMI Supervision,38.990564270530754,2,ORANGE,2.0,False,False,505
30,Material Delivery,52.692785698206634,3,RED,0.1,True,False,505
45,Packaging Preparation,68.19799948088833,4,RED,0.1,True,False,505
0,Rest Period,28.964999518119456,2,GREEN,5.0,False,False,506
15,HMI Supervision,39.88820992601387,2,ORANGE,2.0,False,False,506
30,Material Delivery,54.74014218939116,3,RED,0.1,True,False,506
45,Packaging Preparation,71.6873908009624,4,RED,0.1,True,False,506
0,Rest Period,28.880972908674586,2,GREEN,5.0,False,False,507
15,HMI Supervision,39.71469879516394,2,ORANGE,2.0,False,False,507
30,Material Delivery,53.090147014637154,3,RED,0.1,True,False,507
45,Packaging Preparation,69.99196341262146,4,RED,0.1,True,False,507
0,Rest Period,29.00411782007945,2,GREEN,5.0,False,False,508
15,HMI Supervision,38.30228776480196,2,ORANGE,2.0,False,False,508
30,Material Delivery,52.737298290975275,3,RED,0.1,True,False,508
45,Packaging Preparation,68.22339559227365,4,RED,0.1,True,False,508
0,Rest Period,28.29597116927544,2,GREEN,5.0,False,False,509
15,HMI Supervision,38.71286141294626,2,ORANGE,2.0,False,False,509
30,Material Delivery,52.4649454233007,3,RED,0.1,True,False,509
45,Packaging Preparation,69.37709149553208,4,RED,0.1,True,False,509
0,Rest Period,28.55204473906302,2,GREEN,5.0,False,False,510
15,HMI Supervision,38.85395838067147,2,ORANGE,2.0,False,False,510
30,Material Delivery,52.01917013072072,3,RED,0.1,True,False,510
45,Packaging Preparation,66.88459584573201,4,RED,0.1,True,False,510
0,Rest Period,28.96205512024917,2,GREEN,5.0,False,False,511
15,HMI Supervision,39.482699150922876,2,ORANGE,2.0,False,False,511
30,Material Delivery,53.372793302998346,3,RED,0.1,True,False,511
45,Packaging Preparation,68.88342183320042,4,RED,0.1,True,False,511
0,Rest Period,26.78071110252538,2,GREEN,5.0,False,False,512
15,HMI Supervision,36.3454802007063,2,ORANGE,2.0,False,False,512
30,Material Delivery,50.662017360380915,3,RED,0.1,True,False,512
45,Packaging Preparation,66.86656346113787,4,RED,0.1,True,False,512
0,Rest Period,27.51738259682957,2,GREEN,5.0,False,False,513
15,HMI Supervision,38.50264107132668,2,ORANGE,2.0,False,False,513
30,Material Delivery,53.54181332651287,3,RED,0.1,True,False,513
45,Packaging Preparation,69.79699513579843,4,RED,0.1,True,False,513
0,Rest Period,26.92611856420992,2,GREEN,5.0,False,False,514
15,HMI Supervision,37.178951695584686,2,ORANGE,2.0,False,False,514
30,Material Delivery,52.29312960133642,3,RED,0.1,True,False,514
45,Packaging Preparation,67.1980630837719,4,RED,0.1,True,False,514
0,Rest Period,27.510652429961038,2,GREEN,5.0,False,False,515
15,HMI Supervision,37.95829632882643,2,ORANGE,2.0,False,False,515
30,Material Delivery,52.723509762323104,3,RED,0.1,True,False,515
45,Packaging Preparation,69.35013227781151,4,RED,0.1,True,False,515
0,Rest Period,27.517100894465962,2,GREEN,5.0,False,True,516
15,HMI Supervision,37.10872955885634,2,ORANGE,2.0,False,False,516
30,Material Delivery,51.510248051324396,3,RED,0.1,True,False,516
45,Packaging Preparation,67.86025908980656,4,RED,0.1,True,False,516
0,Rest Period,28.647110722116192,2,GREEN,5.0,False,False,517
15,HMI Supervision,39.02887326001952,2,ORANGE,2.0,False,False,517
30,Material Delivery,52.54009254196339,3,RED,0.1,True,False,517
45,Packaging Preparation,67.28817720345353,4,RED,0.1,True,False,517
0,Rest Period,29.142017584832864,2,GREEN,5.0,False,False,518
15,HMI Supervision,38.39492015570244,2,ORANGE,2.0,False,False,518
30,Material Delivery,52.98366052399582,3,RED,0.1,True,False,518
45,Packaging Preparation,67.80814230155022,4,RED,0.1,True,True,518
0,Rest Period,28.60367768974838,2,GREEN,5.0,False,False,519
15,HMI Supervision,38.16018516630108,2,ORANGE,2.0,False,False,519
30,Material Delivery,52.222620511165665,3,RED,0.1,True,False,519
45,Packaging Preparation,69.74161809570067,4,RED,0.1,True,False,519
0,Rest Period,28.087744065401125,2,GREEN,5.0,False,False,520
15,HMI Supervision,38.23597839650175,2,ORANGE,2.0,False,False,520
30,Material Delivery,52.48488583016693,3,RED,0.1,True,False,520
45,Packaging Preparation,67.70124601644261,4,RED,0.1,True,False,520
0,Rest Period,27.56693714037702,2,GREEN,5.0,False,False,521
15,HMI Supervision,36.96750001153323,2,ORANGE,2.0,False,False,521
30,Material Delivery,50.7615489353027,3,RED,0.1,True,False,521
45,Packaging Preparation,68.01086441254915,4,RED,0.1,True,False,521
0,Rest Period,28.26588471278962,2,GREEN,5.0,False,False,522
15,HMI Supervision,37.96803617170634,2,ORANGE,2.0,False,False,522
30,Material Delivery,51.646579553281164,3,RED,0.1,True,False,522
45,Packaging Preparation,68.28141487579003,4,RED,0.1,True,False,522
0,Rest Period,27.092677901996602,2,GREEN,5.0,False,False,523
15,HMI Supervision,36.39561288499602,2,ORANGE,2.0,False,False,523
30,Material Delivery,50.88526062227312,3,RED,0.1,True,False,523
45,Packaging Preparation,67.74890609749043,4,RED,0.1,True,False,523
0,Rest Period,28.0498929690281,2,GREEN,5.0,False,False,524
15,HMI Supervision,38.339430167113434,2,ORANGE,2.0,False,False,524
30,Material Delivery,50.966104276299085,3,RED,0.1,True,False,524
45,Packaging Preparation,66.83324247364284,4,RED,0.1,True,False,524
0,Rest Period,28.963393852613365,2,GREEN,5.0,False,False,525
15,HMI Supervision,38.260748930309305,2,ORANGE,2.0,False,False,525
30,Material Delivery,51.11719325096948,3,RED,0.1,True,False,525
45,Packaging Preparation,67.44185282039598,4,RED,0.1,True,False,525
0,Rest Period,26.96954392985598,2,GREEN,5.0,False,False,526
15,HMI Supervision,36.226565619052664,2,ORANGE,2.0,False,False,526
30,Material Delivery,50.30028785555242,3,RED,0.1,True,False,526
45,Packaging Preparation,66.79254285087677,4,RED,0.1,True,False,526
0,Rest Period,26.85352108519961,2,GREEN,5.0,False,False,527
15,HMI Supervision,37.284035013526015,2,ORANGE,2.0,False,False,527
30,Material Delivery,50.697715839293906,3,RED,0.1,True,False,527
45,Packaging Preparation,68.0250881312483,4,RED,0.1,True,False,527
0,Rest Period,28.266969871849913,2,GREEN,5.0,False,False,528
15,HMI Supervision,38.04526303696759,2,ORANGE,2.0,False,False,528
30,Material Delivery,51.90090967621347,3,RED,0.1,True,False,528
45,Packaging Preparation,68.59848953535946,4,RED,0.1,True,False,528
0,Rest Period,27.681002328898877,2,GREEN,5.0,False,False,529
15,HMI Supervision,36.768079905730616,2,ORANGE,2.0,False,False,529
30,Material Delivery,49.48177900553025,3,RED,0.1,True,False,529
45,Packaging Preparation,66.18054393323553,4,RED,0.1,True,False,529
0,Rest Period,28.508480174760464,2,GREEN,5.0,False,False,530
15,HMI Supervision,39.07355029551955,2,ORANGE,2.0,False,False,530
30,Material Delivery,52.7788107361699,3,RED,0.1,True,False,530
45,Packaging Preparation,68.02913264681905,4,RED,0.1,True,False,530
0,Rest Period,28.270657525607188,2,GREEN,5.0,False,False,531
15,HMI Supervision,38.075114345198834,2,ORANGE,2.0,False,False,531
30,Material Delivery,51.57677604099253,3,RED,0.1,True,False,531
45,Packaging Preparation,66.54154889228194,4,RED,0.1,True,False,531
0,Rest Period,29.349125905316626,2,GREEN,5.0,False,False,532
15,HMI Supervision,39.10713030434435,2,ORANGE,2.0,False,False,532
30,Material Delivery,51.983388142066964,3,RED,0.1,True,False,532
45,Packaging Preparation,67.7599784962905,4,RED,0.1,True,False,532
0,Rest Period,28.466791612348537,2,GREEN,5.0,False,False,533
15,HMI Supervision,38.81474088465231,2,ORANGE,2.0,False,False,533
30,Material Delivery,53.640029013637324,3,RED,0.1,True,False,533
45,Packaging Preparation,70.16756590320895,4,RED,0.1,True,False,533
0,Rest Period,27.140238340505604,2,GREEN,5.0,False,False,534
15,HMI Supervision,37.39486987573596,2,ORANGE,2.0,False,False,534
30,Material Delivery,51.069948239394385,3,RED,0.1,True,False,534
45,Packaging Preparation,65.92205335178123,4,RED,0.1,True,False,534
0,Rest Period,27.16954472742532,2,GREEN,5.0,False,False,535
15,HMI Supervision,36.634294907769444,2,ORANGE,2.0,False,False,535
30,Material Delivery,50.730396432279534,3,RED,0.1,True,False,535
45,Packaging Preparation,67.97423735898995,4,RED,0.1,True,False,535
0,Rest Period,27.646705028218193,2,GREEN,5.0,False,False,536
15,HMI Supervision,37.77766560352491,2,ORANGE,2.0,False,False,536
30,Material Delivery,51.91138866679887,3,RED,0.1,True,False,536
45,Packaging Preparation,67.62855219464817,4,RED,0.1,True,False,536
0,Rest Period,27.119455282817036,2,GREEN,5.0,False,False,537
15,HMI Supervision,37.03432596634409,2,ORANGE,2.0,False,False,537
30,Material Delivery,49.81424294676728,3,RED,0.1,True,False,537
45,Packaging Preparation,66.68322185876636,4,RED,0.1,True,False,537
0,Rest Period,28.907224931150765,2,GREEN,5.0,False,False,538
15,HMI Supervision,38.91067107539435,2,ORANGE,2.0,False,False,538
30,Material Delivery,53.777612683464376,3,RED,0.1,True,False,538
45,Packaging Preparation,69.11200497504439,4,RED,0.1,True,False,538
0,Rest Period,27.069542646134572,2,GREEN,5.0,False,False,539
15,HMI Supervision,38.06613254783986,2,ORANGE,2.0,False,False,539
30,Material Delivery,52.635696866968416,3,RED,0.1,True,False,539
45,Packaging Preparation,68.3821041356651,4,RED,0.1,True,False,539
0,Rest Period,28.260484039624146,2,GREEN,5.0,False,False,540
15,HMI Supervision,38.65670792108548,2,ORANGE,2.0,False,False,540
30,Material Delivery,53.47070127226731,3,RED,0.1,True,False,540
45,Packaging Preparation,67.98653360953747,4,RED,0.1,True,False,540
0,Rest Period,26.969804882956204,2,GREEN,5.0,False,False,541
15,HMI Supervision,36.57827773558454,2,ORANGE,2.0,False,False,541
30,Material Delivery,50.36047497038614,3,RED,0.1,True,False,541
45,Packaging Preparation,66.0283303929115,4,RED,0.1,True,False,541
0,Rest Period,28.30959357450925,2,GREEN,5.0,False,False,542
15,HMI Supervision,38.12485646006323,2,ORANGE,2.0,False,False,542
30,Material Delivery,51.91464725521578,3,RED,0.1,True,False,542
45,Packaging Preparation,68.99341240139746,4,RED,0.1,True,False,542
0,Rest Period,28.27968120955133,2,GREEN,5.0,False,False,543
15,HMI Supervision,38.932245772087356,2,ORANGE,2.0,False,False,543
30,Material Delivery,53.791596912941905,3,RED,0.1,True,False,543
45,Packaging Preparation,70.754538481955,4,RED,0.1,True,False,543
0,Rest Period,27.825908188042888,2,GREEN,5.0,False,False,544
15,HMI Supervision,37.95854697604936,2,ORANGE,2.0,False,False,544
30,Material Delivery,51.12870749001652,3,RED,0.1,True,False,544
45,Packaging Preparation,67.40856804485676,4,RED,0.1,True,False,544
0,Rest Period,26.900522324091707,2,GREEN,5.0,False,False,545
15,HMI Supervision,37.48054378548585,2,ORANGE,2.0,False,False,545
30,Material Delivery,50.66823941012766,3,RED,0.1,True,False,545
45,Packaging Preparation,65.37037879254449,4,RED,0.1,True,False,545
0,Rest Period,27.17138723941988,2,GREEN,5.0,False,False,546
15,HMI Supervision,36.62299807722787,2,ORANGE,2.0,False,False,546
30,Material Delivery,49.32070715090878,3,RED,0.1,True,False,546
45,Packaging Preparation,65.40828805614697,4,RED,0.1,True,False,546
0,Rest Period,27.744066502051936,2,GREEN,5.0,False,False,547
15,HMI Supervision,37.08117315381715,2,ORANGE,2.0,False,False,547
30,Material Delivery,49.80926870712594,3,RED,0.1,True,False,547
45,Packaging Preparation,66.09637808458942,4,RED,0.1,True,False,547
0,Rest Period,29.036667468524033,2,GREEN,5.0,False,False,548
15,HMI Supervision,40.01084741953778,2,RED,0.1,True,False,548
30,Material Delivery,52.83928886007605,3,RED,0.1,True,False,548
45,Packaging Preparation,67.87902754964672,4,RED,0.1,True,False,548
0,Rest Period,28.429943393525587,2,GREEN,5.0,False,False,549
15,HMI Supervision,39.37634488211524,2,ORANGE,2.0,False,False,549
30,Material Delivery,52.758893707333534,3,RED,0.1,True,False,549
45,Packaging Preparation,67.74923121236671,4,RED,0.1,True,False,549
0,Rest Period,27.066770663970253,2,GREEN,5.0,False,False,550
15,HMI Supervision,36.60592402338199,2,ORANGE,2.0,False,False,550
30,Material Delivery,51.92164390352425,3,RED,0.1,True,False,550
45,Packaging Preparation,69.41287184474513,4,RED,0.1,True,False,550
0,Rest Period,27.74238402931301,2,GREEN,5.0,False,False,551
15,HMI Supervision,36.94166773370937,2,ORANGE,2.0,False,False,551
30,Material Delivery,51.367179525002776,3,RED,0.1,True,False,551
45,Packaging Preparation,67.13081160510153,4,RED,0.1,True,False,551
0,Rest Period,27.829306231545353,2,GREEN,5.0,False,False,552
15,HMI Supervision,37.548403160042454,2,ORANGE,2.0,False,False,552
30,Material Delivery,50.378006647635274,3,RED,0.1,True,False,552
45,Packaging Preparation,66.74695136502062,4,RED,0.1,True,False,552
0,Rest Period,27.568099369924568,2,GREEN,5.0,False,False,553
15,HMI Supervision,37.08931659765698,2,ORANGE,2.0,False,False,553
30,Material Delivery,50.143814866119,3,RED,0.1,True,False,553
45,Packaging Preparation,66.76373690075893,4,RED,0.1,True,False,553
0,Rest Period,27.984984568182263,2,GREEN,5.0,False,False,554
15,HMI Supervision,37.17618181321738,2,ORANGE,2.0,False,False,554
30,Material Delivery,50.70750842467967,3,RED,0.1,True,False,554
45,Packaging Preparation,68.33848035539961,4,RED,0.1,True,False,554
0,Rest Period,29.02694214209778,2,GREEN,5.0,False,False,555
15,HMI Supervision,38.52350351135773,2,ORANGE,2.0,False,False,555
30,Material Delivery,52.22149081668386,3,RED,0.1,True,False,555
45,Packaging Preparation,67.24715382011013,4,RED,0.1,True,False,555
0,Rest Period,27.617242983991815,2,GREEN,5.0,False,False,556
15,HMI Supervision,37.506465102626095,2,ORANGE,2.0,False,False,556
30,Material Delivery,52.384451950206,3,RED,0.1,True,False,556
45,Packaging Preparation,69.61067036936844,4,RED,0.1,True,False,556
0,Rest Period,28.551251943433734,2,GREEN,5.0,False,False,557
15,HMI Supervision,38.43204726515074,2,ORANGE,2.0,False,False,557
30,Material Delivery,52.110690427594406,3,RED,0.1,True,False,557
45,Packaging Preparation,69.75453987883797,4,RED,0.1,True,False,557
0,Rest Period,28.50794027832807,2,GREEN,5.0,False,False,558
15,HMI Supervision,37.8202899741318,2,ORANGE,2.0,False,False,558
30,Material Delivery,53.02376194055708,3,RED,0.1,True,False,558
45,Packaging Preparation,70.3803666334893,4,RED,0.1,True,False,558
0,Rest Period,27.288703167922232,2,GREEN,5.0,False,False,559
15,HMI Supervision,37.678833418071214,2,ORANGE,2.0,False,False,559
30,Material Delivery,51.401140216196765,3,RED,0.1,True,False,559
45,Packaging Preparation,67.75217604473525,4,RED,0.1,True,False,559
0,Rest Period,27.16640494690767,2,GREEN,5.0,False,False,560
15,HMI Supervision,37.32388321708947,2,ORANGE,2.0,False,False,560
30,Material Delivery,50.46508228531493,3,RED,0.1,True,False,560
45,Packaging Preparation,64.99097137969056,4,RED,0.1,True,False,560
0,Rest Period,28.781355012678006,2,GREEN,5.0,False,False,561
15,HMI Supervision,38.351291502024836,2,ORANGE,2.0,False,False,561
30,Material Delivery,52.489312236220286,3,RED,0.1,True,False,561
45,Packaging Preparation,69.29374308388962,4,RED,0.1,True,False,561
0,Rest Period,28.019143732561226,2,GREEN,5.0,False,False,562
15,HMI Supervision,37.58942309851085,2,ORANGE,2.0,False,False,562
30,Material Delivery,51.81646810925868,3,RED,0.1,True,False,562
45,Packaging Preparation,67.18654043758877,4,RED,0.1,True,False,562
0,Rest Period,28.040184369161125,2,GREEN,5.0,False,False,563
15,HMI Supervision,38.5617470535893,2,ORANGE,2.0,False,False,563
30,Material Delivery,52.74841664713246,3,RED,0.1,True,False,563
45,Packaging Preparation,67.75327039456037,4,RED,0.1,True,False,563
0,Rest Period,26.98361139864273,2,GREEN,5.0,False,False,564
15,HMI Supervision,37.13518007664114,2,ORANGE,2.0,False,False,564
30,Material Delivery,51.14482196655288,3,RED,0.1,True,False,564
45,Packaging Preparation,66.21992667697141,4,RED,0.1,True,False,564
0,Rest Period,28.993945349064653,2,GREEN,5.0,False,False,565
15,HMI Supervision,39.829168844542956,2,ORANGE,2.0,False,False,565
30,Material Delivery,54.64451828553053,3,RED,0.1,True,False,565
45,Packaging Preparation,71.49656866496588,4,RED,0.1,True,False,565
0,Rest Period,28.23824093531496,2,GREEN,5.0,False,False,566
15,HMI Supervision,37.82352414152566,2,ORANGE,2.0,False,False,566
30,Material Delivery,51.06725524851775,3,RED,0.1,True,False,566
45,Packaging Preparation,67.29423470399549,4,RED,0.1,True,False,566
0,Rest Period,27.858164340301258,2,GREEN,5.0,False,False,567
15,HMI Supervision,37.067129940780106,2,ORANGE,2.0,False,False,567
30,Material Delivery,50.10153413517797,3,RED,0.1,True,False,567
45,Packaging Preparation,65.23345705379955,4,RED,0.1,True,False,567
0,Rest Period,27.789816502411515,2,GREEN,5.0,False,False,568
15,HMI Supervision,36.862679395596366,2,ORANGE,2.0,False,False,568
